Sensor Name,Sensor Type,Timestamp,Temperature ( F ),Humidity ( RH ),Dew Point ( F ),Heat Index ( F ),Feels Like ( F ),Wind Chill ( F ),Barometric Pressure ( INHG ),Accumulated Rain ( IN ),Wind Speed ( MPH ),Wind Average ( MPH ),Wind Direction,Wired Sensor Temperature,Wired Sensor Humidity,Soil & Liquid Temperature,Water Detected,UV Index,Light Intensity,Measured Light,Lightning Strike Count,Lightning Closest Strike Distance
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 14:20,98.2,32.0,63.0,100.0,101.0,98.0,30.05,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 14:25,98.2,32.0,63.0,100.0,101.0,98.0,30.05,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 14:30,98.2,32.0,63.0,100.0,101.0,98.0,30.05,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 14:35,98.2,32.0,63.0,100.0,101.0,98.0,30.04,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 14:40,98.2,32.0,63.0,100.0,101.0,98.0,30.04,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 14:45,98.2,32.0,63.0,100.0,101.0,98.0,30.04,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 14:50,98.2,32.0,63.0,100.0,101.0,98.0,30.04,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 14:55,98.2,32.0,63.0,100.0,101.0,98.0,30.04,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 15:00,98.2,32.0,63.0,100.0,101.0,98.0,30.04,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 15:05,98.2,32.0,63.0,100.0,101.0,98.0,30.04,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 15:10,98.2,32.0,63.0,100.0,101.0,98.0,30.03,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 15:15,98.2,32.0,63.0,100.0,101.0,98.0,30.03,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 15:20,98.2,32.0,63.0,100.0,101.0,98.0,30.03,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 15:25,98.2,32.0,63.0,100.0,101.0,98.0,30.03,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 15:30,98.2,32.0,63.0,100.0,101.0,98.0,30.03,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 15:35,98.2,32.0,63.0,100.0,101.0,98.0,30.02,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 15:40,98.2,32.0,63.0,100.0,101.0,98.0,30.02,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 15:45,98.2,32.0,63.0,100.0,101.0,98.0,30.02,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 15:50,98.2,32.0,63.0,100.0,101.0,98.0,30.01,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 15:55,98.2,32.0,63.0,100.0,101.0,98.0,30.01,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 16:00,98.2,32.0,63.0,100.0,101.0,98.0,30.01,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 16:05,98.2,32.0,63.0,100.0,101.0,98.0,30.01,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 16:10,98.2,32.0,63.0,100.0,101.0,98.0,30.01,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 16:15,98.2,32.0,63.0,100.0,101.0,98.0,30.01,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 16:20,98.2,32.0,63.0,100.0,101.0,98.0,30.01,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 16:25,98.2,32.0,63.0,100.0,101.0,98.0,30.01,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 16:30,98.2,32.0,63.0,100.0,101.0,98.0,30.01,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 16:35,98.2,32.0,63.0,100.0,101.0,98.0,30.0,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 16:40,98.2,32.0,63.0,100.0,101.0,98.0,30.0,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 16:45,98.2,32.0,63.0,100.0,101.0,98.0,30.0,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 16:50,98.2,32.0,63.0,100.0,101.0,98.0,30.0,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 16:55,98.2,32.0,63.0,100.0,101.0,98.0,30.0,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 17:00,98.2,32.0,63.0,100.0,101.0,98.0,30.0,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 17:05,98.2,32.0,63.0,100.0,101.0,98.0,30.0,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 17:10,98.2,32.0,63.0,100.0,101.0,98.0,29.99,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 17:15,98.2,32.0,63.0,100.0,101.0,98.0,29.99,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 17:20,98.2,32.0,63.0,100.0,101.0,98.0,29.99,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 17:25,98.2,32.0,63.0,100.0,101.0,98.0,29.99,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 17:30,98.2,32.0,63.0,100.0,101.0,98.0,29.99,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 17:35,98.2,32.0,63.0,100.0,101.0,98.0,29.98,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 17:40,98.2,32.0,63.0,100.0,101.0,98.0,29.98,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 17:45,98.2,32.0,63.0,100.0,101.0,98.0,29.98,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 17:50,98.2,32.0,63.0,100.0,101.0,98.0,29.99,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 17:55,98.2,32.0,63.0,100.0,101.0,98.0,29.99,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 18:00,98.2,32.0,63.0,100.0,101.0,98.0,29.98,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 18:05,98.2,32.0,63.0,100.0,101.0,98.0,29.98,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 18:10,98.2,32.0,63.0,100.0,101.0,98.0,29.98,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 18:15,98.2,32.0,63.0,100.0,101.0,98.0,29.98,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 18:20,98.2,32.0,63.0,100.0,101.0,98.0,29.98,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 18:25,98.2,32.0,63.0,100.0,101.0,98.0,29.98,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 18:30,98.2,32.0,63.0,100.0,101.0,98.0,29.98,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 18:35,98.2,32.0,63.0,100.0,101.0,98.0,29.98,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 18:40,98.2,32.0,63.0,100.0,101.0,98.0,29.98,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 18:45,98.2,32.0,63.0,100.0,101.0,98.0,29.98,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 18:50,98.2,32.0,63.0,100.0,101.0,98.0,29.98,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 18:55,98.2,32.0,63.0,100.0,101.0,98.0,29.98,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 19:00,98.2,32.0,63.0,100.0,101.0,98.0,29.99,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 19:05,98.2,32.0,63.0,100.0,101.0,98.0,29.99,0.0,2.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 19:10,97.2,31.0,61.0,97.0,97.0,97.0,29.99,0.0,5.0,4.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 19:15,97.0,31.0,61.0,97.0,98.0,97.0,29.99,0.0,4.0,4.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 19:20,97.0,31.0,61.0,97.0,98.0,97.0,29.99,0.0,4.0,4.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 19:25,97.0,31.0,61.0,97.0,98.0,97.0,29.99,0.0,4.0,4.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 19:30,97.0,31.0,61.0,97.0,98.0,97.0,29.99,0.0,4.0,4.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 19:35,97.0,31.0,61.0,97.0,98.0,97.0,30.0,0.0,4.0,4.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 19:40,97.0,31.0,61.0,97.0,98.0,97.0,30.0,0.0,4.0,4.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 19:45,97.0,31.0,61.0,97.0,98.0,97.0,30.0,0.0,4.0,4.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 19:50,97.0,31.0,61.0,97.0,98.0,97.0,30.0,0.0,4.0,4.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 19:55,97.0,31.0,61.0,97.0,98.0,97.0,30.0,0.0,4.0,4.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 20:00,97.0,31.0,61.0,97.0,98.0,97.0,30.0,0.0,4.0,4.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 20:05,97.0,31.0,61.0,97.0,98.0,97.0,30.0,0.0,4.0,4.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 20:10,97.0,31.0,61.0,97.0,98.0,97.0,30.0,0.0,4.0,4.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 20:15,92.3,37.0,63.0,92.0,96.0,92.0,30.0,0.0,2.0,2.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 20:20,92.3,37.0,63.0,92.0,96.0,92.0,30.01,0.0,2.0,2.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 20:25,92.3,37.0,63.0,92.0,96.0,92.0,30.01,0.0,2.0,2.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 20:30,91.0,38.0,62.0,91.0,94.0,91.0,30.01,0.0,2.0,3.0,90.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 20:35,90.9,38.0,62.0,91.0,94.0,91.0,30.01,0.0,2.0,2.0,338.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 20:40,90.5,38.0,62.0,91.0,94.0,91.0,30.01,0.0,2.0,2.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 20:45,90.1,39.0,61.0,90.0,92.0,90.0,30.02,0.0,2.0,2.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 20:50,89.8,39.0,61.0,90.0,91.0,90.0,30.02,0.0,2.0,2.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 20:55,89.4,39.0,61.0,88.0,91.0,89.0,30.02,0.0,2.0,4.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 21:00,89.4,39.0,61.0,88.0,91.0,89.0,30.02,0.0,3.0,4.0,225.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 21:05,89.2,39.0,61.0,88.0,92.0,89.0,30.02,0.0,2.0,3.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 21:10,89.2,39.0,61.0,88.0,92.0,89.0,30.03,0.0,2.0,3.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 21:15,88.7,39.0,61.0,88.0,90.0,89.0,30.03,0.0,4.0,3.0,68.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 21:20,88.5,39.0,59.0,88.0,88.0,89.0,30.03,0.0,4.0,4.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 21:25,88.2,39.0,59.0,87.0,89.0,88.0,30.03,0.0,2.0,4.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 21:30,88.2,39.0,59.0,87.0,89.0,88.0,30.03,0.0,2.0,4.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 21:35,88.2,39.0,59.0,87.0,88.0,88.0,30.04,0.0,5.0,4.0,45.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 21:40,87.6,39.0,59.0,87.0,88.0,88.0,30.04,0.0,4.0,4.0,45.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 21:45,87.3,40.0,60.0,86.0,89.0,87.0,30.04,0.0,3.0,4.0,90.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 21:50,87.3,40.0,60.0,86.0,90.0,87.0,30.04,0.0,2.0,4.0,23.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 21:55,87.3,40.0,60.0,86.0,89.0,87.0,30.04,0.0,3.0,3.0,90.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 22:00,86.9,41.0,61.0,86.0,89.0,87.0,30.06,0.0,4.0,4.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 22:05,86.5,42.0,60.0,87.0,88.0,87.0,30.06,0.0,2.0,2.0,90.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 22:10,86.4,42.0,60.0,85.0,87.0,86.0,30.06,0.0,3.0,3.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 22:15,86.2,43.0,60.0,86.0,87.0,86.0,30.06,0.0,4.0,4.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 22:20,86.2,43.0,60.0,86.0,86.0,86.0,30.07,0.0,5.0,4.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 22:25,86.2,43.0,60.0,86.0,86.0,86.0,30.07,0.0,5.0,4.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 22:30,86.2,43.0,60.0,86.0,86.0,86.0,30.07,0.0,5.0,4.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 22:35,86.2,43.0,60.0,86.0,88.0,86.0,30.08,0.0,2.0,3.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 22:40,85.3,43.0,60.0,84.0,87.0,85.0,30.08,0.0,3.0,4.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 22:45,85.1,44.0,61.0,85.0,88.0,85.0,30.09,0.0,2.0,5.0,248.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 22:50,84.7,45.0,60.0,85.0,83.0,85.0,30.09,0.0,7.0,4.0,68.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 22:55,84.6,45.0,60.0,85.0,85.0,85.0,30.09,0.0,3.0,5.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 23:00,84.6,45.0,60.0,85.0,85.0,85.0,30.1,0.0,3.0,5.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 23:05,84.6,45.0,60.0,85.0,85.0,85.0,30.1,0.0,3.0,5.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 23:10,84.6,45.0,60.0,85.0,85.0,85.0,30.1,0.0,3.0,5.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 23:15,83.3,50.0,63.0,83.0,87.0,83.0,30.1,0.0,2.0,3.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 23:20,82.9,51.0,62.0,84.0,84.0,83.0,30.11,0.0,3.0,2.0,23.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 23:25,82.9,52.0,62.0,84.0,84.0,83.0,30.11,0.0,4.0,4.0,0.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 23:30,82.8,54.0,64.0,84.0,85.0,83.0,30.11,0.0,3.0,5.0,338.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 23:35,82.4,55.0,64.0,83.0,84.0,82.0,30.12,0.0,5.0,6.0,225.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 23:40,82.2,56.0,65.0,83.0,84.0,82.0,30.12,0.0,5.0,4.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 23:45,82.0,57.0,65.0,83.0,85.0,82.0,30.12,0.0,5.0,4.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 23:50,81.9,58.0,66.0,84.0,86.0,82.0,30.12,0.0,4.0,4.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/25 23:55,81.5,59.0,66.0,84.0,86.0,82.0,30.12,0.0,3.0,3.0,45.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 00:00,81.3,60.0,65.0,83.0,83.0,81.0,30.13,0.0,4.0,4.0,270.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 00:05,81.3,60.0,65.0,83.0,84.0,81.0,30.13,0.0,2.0,4.0,248.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 00:10,81.0,61.0,65.0,83.0,85.0,81.0,30.13,0.0,2.0,4.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 00:15,80.8,61.0,65.0,83.0,85.0,81.0,30.13,0.0,1.0,2.0,203.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 00:20,80.4,63.0,66.0,82.0,84.0,80.0,30.13,0.0,4.0,4.0,203.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 00:25,80.2,64.0,67.0,82.0,83.0,80.0,30.13,0.0,6.0,4.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 00:30,80.2,65.0,67.0,82.0,85.0,80.0,30.13,0.0,4.0,4.0,90.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 00:35,79.9,66.0,68.0,82.0,85.0,80.0,30.13,0.0,2.0,2.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 00:40,79.7,67.0,68.0,82.0,85.0,80.0,30.13,0.0,4.0,4.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 00:45,79.3,67.0,66.0,81.0,82.0,79.0,30.14,0.0,5.0,3.0,225.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 00:50,79.3,67.0,66.0,81.0,83.0,79.0,30.14,0.0,3.0,2.0,225.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 00:55,79.0,68.0,67.0,81.0,83.0,79.0,30.14,0.0,4.0,3.0,23.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 01:00,78.8,69.0,67.0,81.0,82.0,79.0,30.14,0.0,4.0,4.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 01:05,78.4,70.0,68.0,80.0,83.0,78.0,30.14,0.0,4.0,3.0,270.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 01:10,78.1,71.0,68.0,80.0,84.0,78.0,30.14,0.0,2.0,2.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 01:15,77.9,72.0,68.0,80.0,84.0,78.0,30.14,0.0,3.0,2.0,225.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 01:20,77.5,72.0,67.0,80.0,82.0,78.0,30.13,0.0,2.0,2.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 01:25,77.2,73.0,67.0,77.0,82.0,77.0,30.13,0.0,1.0,2.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 01:30,76.8,74.0,68.0,77.0,81.0,77.0,30.13,0.0,4.0,4.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 01:35,77.0,75.0,68.0,77.0,81.0,77.0,30.13,0.0,4.0,3.0,203.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 01:40,76.8,77.0,69.0,77.0,82.0,77.0,30.13,0.0,3.0,2.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 01:45,76.6,78.0,69.0,77.0,81.0,77.0,30.14,0.0,4.0,4.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 01:50,76.5,79.0,69.0,77.0,83.0,77.0,30.14,0.0,2.0,2.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 01:55,76.3,79.0,69.0,76.0,84.0,76.0,30.14,0.0,0.0,1.0,23.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 02:00,75.9,80.0,68.0,76.0,81.0,76.0,30.14,0.0,2.0,1.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 02:05,75.9,82.0,69.0,76.0,81.0,76.0,30.14,0.0,2.0,2.0,203.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 02:10,75.6,83.0,69.0,76.0,81.0,76.0,30.14,0.0,2.0,2.0,203.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 02:15,75.6,84.0,70.0,76.0,82.0,76.0,30.14,0.0,1.0,2.0,315.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 02:20,75.4,85.0,70.0,75.0,82.0,75.0,30.14,0.0,1.0,2.0,225.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 02:25,75.2,85.0,70.0,75.0,81.0,75.0,30.14,0.0,2.0,1.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 02:30,75.0,86.0,70.0,75.0,83.0,75.0,30.14,0.0,0.0,1.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 02:35,74.8,87.0,71.0,75.0,82.0,75.0,30.14,0.0,2.0,2.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 02:40,74.7,87.0,71.0,75.0,82.0,75.0,30.14,0.0,2.0,1.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 02:45,74.7,88.0,71.0,75.0,82.0,75.0,30.14,0.0,2.0,2.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 02:50,74.5,88.0,71.0,75.0,83.0,75.0,30.14,0.0,0.0,0.0,203.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 02:55,74.3,89.0,71.0,74.0,82.0,74.0,30.14,0.0,2.0,1.0,270.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 03:00,74.3,90.0,72.0,74.0,82.0,74.0,30.13,0.0,2.0,2.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 03:05,74.3,90.0,72.0,74.0,82.0,74.0,30.13,0.0,2.0,2.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 03:10,74.1,90.0,70.0,74.0,81.0,74.0,30.14,0.0,0.0,1.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 03:15,74.1,90.0,70.0,74.0,80.0,74.0,30.14,0.0,2.0,2.0,203.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 03:20,74.1,91.0,70.0,74.0,80.0,74.0,30.14,0.0,1.0,2.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 03:25,74.1,91.0,70.0,74.0,80.0,74.0,30.14,0.0,2.0,2.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 03:30,73.9,91.0,70.0,74.0,79.0,74.0,30.14,0.0,2.0,2.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/26 03:35,73.9,91.0,70.0,74.0,81.0,74.0,30.13,0.0,0.0,1.0,158.0,,,,,,,,,
