Sensor Name,Sensor Type,Timestamp,Temperature ( F ),Humidity ( RH ),Dew Point ( F ),Heat Index ( F ),Feels Like ( F ),Wind Chill ( F ),Barometric Pressure ( INHG ),Accumulated Rain ( IN ),Wind Speed ( MPH ),Wind Average ( MPH ),Wind Direction,Wired Sensor Temperature,Wired Sensor Humidity,Soil & Liquid Temperature,Water Detected,UV Index,Light Intensity,Measured Light,Lightning Strike Count,Lightning Closest Strike Distance
5-in-1 Weather Station,AcuRite Iris®,6/3/22 15:05,93.2,45,68,97,98,93,29.96,0,3,2,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 15:10,94.5,43,68,100,100,95,29.96,0,3,3,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 15:15,93.4,45,68,97,99,93,29.96,0,2,3,315,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 15:20,93,44,67,97,97,93,29.96,0,5,4,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 15:25,90.9,46,67,94,95,91,29.95,0,4,3,315,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 15:30,90,45,65,92,93,90,29.95,0,2,3,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 15:35,91.4,45,67,94,95,91,29.95,0,3,3,293,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 15:40,91.6,43,65,95,94,92,29.95,0,4,5,248,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 15:45,90.3,45,65,92,92,90,29.95,0,5,4,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 15:50,91,45,67,94,95,91,29.95,0,4,6,45,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 15:55,92.1,44,66,95,94,92,29.95,0,5,4,293,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 16:00,91.8,44,66,95,96,92,29.95,0,2,3,248,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 16:05,92.7,43,67,96,95,93,29.95,0,7,5,45,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 16:10,93.9,42,66,98,96,94,29.94,0,5,3,338,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 16:15,93.7,41,65,97,96,94,29.94,0,4,4,45,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 16:20,93.7,41,65,97,96,94,29.94,0,4,4,23,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 16:25,92.5,42,66,96,96,93,29.94,0,5,6,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 16:30,92.5,43,67,96,98,93,29.94,0,2,2,270,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 16:35,93.6,42,66,98,96,94,29.94,0,6,5,68,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 16:40,93.4,42,66,96,95,93,29.94,0,6,6,23,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 16:45,91.6,44,66,95,93,92,29.94,0,6,7,293,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 16:50,90.9,45,67,94,94,91,29.94,0,5,6,23,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 16:55,90.3,45,65,92,92,90,29.94,0,4,5,23,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 17:00,89.4,45,65,90,92,89,29.94,0,5,6,338,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 17:05,89.1,46,66,91,93,89,29.94,0,3,5,338,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 17:10,88.3,46,64,89,90,88,29.93,0,4,4,23,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 17:15,90,46,66,92,93,90,29.93,0,4,4,0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 17:20,91.6,42,65,94,93,92,29.93,0,6,6,338,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 17:25,92.1,42,65,94,93,92,29.93,0,5,6,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 17:30,92.3,41,65,94,96,92,29.93,0,4,6,0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 17:35,92.3,39,64,93,95,92,29.92,0,4,6,293,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 17:40,91.9,38,62,92,90,92,29.92,0,9,7,338,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 17:45,91.8,38,62,92,92,92,29.92,0,6,6,68,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 17:50,91.9,39,62,93,94,92,29.92,0,3,4,23,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 17:55,91.8,36,60,92,91,92,29.92,0,6,5,45,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 18:00,91,37,61,91,94,91,29.91,0,2,4,315,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 18:05,91.4,39,62,91,93,91,29.91,0,5,6,23,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 18:10,91,39,62,91,94,91,29.91,0,2,4,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 18:15,91.6,39,62,93,94,92,29.91,0,2,3,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 18:20,91.6,39,62,93,93,92,29.91,0,5,5,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 18:25,91,39,62,91,91,91,29.9,0,7,6,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 18:30,90.9,39,62,91,93,91,29.9,0,5,6,293,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 18:35,90.3,40,62,90,90,90,29.91,0,6,6,270,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 18:40,90,40,62,90,89,90,29.91,0,7,6,45,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 18:45,89.8,40,62,90,89,90,29.91,0,7,5,338,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 18:50,89.8,40,62,90,91,90,29.91,0,4,4,45,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 18:55,89.4,39,61,88,92,89,29.91,0,2,4,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 19:00,89.4,39,61,88,90,89,29.9,0,5,4,45,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 19:05,89.2,40,62,89,91,89,29.9,0,4,3,23,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 19:10,89.2,41,62,89,92,89,29.9,0,2,2,248,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 19:15,88.9,42,63,89,93,89,29.9,0,2,2,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 19:20,88.5,43,62,90,89,89,29.9,0,4,2,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 19:25,88.7,42,63,89,91,89,29.9,0,5,2,315,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 19:30,87.8,44,63,89,90,88,29.9,0,3,2,338,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 19:35,87.3,45,63,87,90,87,29.9,0,3,3,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 19:40,88,44,63,89,90,88,29.9,0,2,4,45,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 19:45,87.6,44,63,89,89,88,29.9,0,4,2,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 19:50,86.9,45,63,87,91,87,29.91,0,2,2,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 19:55,86.7,46,62,88,89,87,29.91,0,2,2,315,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 20:00,86.2,46,62,86,89,86,29.91,0,1,2,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 20:05,85.8,47,63,87,89,86,29.91,0,2,2,315,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 20:10,85.1,48,63,85,90,85,29.91,0,1,2,270,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 20:15,84.7,48,62,85,88,85,29.91,0,0,0,248,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 20:20,84,49,62,84,88,84,29.91,0,0,1,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 20:25,83.7,50,63,85,88,84,29.91,0,1,1,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 20:30,83.3,50,63,83,88,83,29.91,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 20:35,82.9,50,61,83,86,83,29.91,0,0,0,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 20:40,82.2,52,62,83,86,82,29.91,0,1,1,23,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 20:45,81.9,52,62,83,86,82,29.91,0,0,1,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 20:50,81.7,53,63,83,86,82,29.92,0,2,1,270,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 20:55,81.1,54,62,82,84,81,29.92,0,0,1,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 21:00,81,55,62,82,83,81,29.92,0,2,1,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 21:05,80.4,56,63,81,85,80,29.92,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 21:10,80.1,56,63,81,85,80,29.92,0,0,0,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 21:15,79.7,57,63,81,85,80,29.92,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 21:20,79.3,57,62,80,82,79,29.92,0,0,0,315,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 21:25,78.8,59,63,80,83,79,29.93,0,0,0,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 21:30,78.4,59,63,78,83,78,29.93,0,0,0,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 21:35,78.1,60,63,78,83,78,29.93,0,0,1,270,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 21:40,77.7,61,62,78,81,78,29.93,0,0,0,315,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 21:45,77.4,61,62,77,81,77,29.93,0,0,0,315,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 21:50,77,62,62,77,81,77,29.93,0,0,0,293,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 21:55,76.6,62,62,77,81,77,29.93,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 22:00,76.5,63,63,77,81,77,29.93,0,0,0,248,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 22:05,76.1,65,64,76,81,76,29.93,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 22:10,75.9,65,62,76,79,76,29.93,0,0,0,248,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 22:15,75.6,66,63,76,79,76,29.93,0,0,0,293,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 22:20,75.4,66,63,75,79,75,29.93,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 22:25,75.2,67,63,75,79,75,29.94,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 22:30,74.8,67,63,75,79,75,29.94,0,0,0,315,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 22:35,74.7,67,63,75,79,75,29.94,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 22:40,74.7,68,63,75,80,75,29.94,0,0,0,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 22:45,74.7,68,63,75,80,75,29.94,0,0,0,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 22:50,74.7,67,63,75,79,75,29.95,0,0,0,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 22:55,74.7,67,63,75,79,75,29.95,0,0,0,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 23:00,74.8,67,63,75,79,75,29.95,0,0,0,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 23:05,75,67,63,75,79,75,29.95,0,0,0,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 23:10,75,67,63,75,79,75,29.94,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 23:15,75.4,67,63,75,79,75,29.94,0,0,0,315,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 23:20,75.2,67,63,75,79,75,29.94,0,0,0,293,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 23:25,74.8,67,63,75,79,75,29.95,0,0,0,248,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 23:30,74.8,67,63,75,79,75,29.95,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 23:35,74.7,67,63,75,79,75,29.96,0,0,0,293,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 23:40,74.7,68,63,75,79,75,29.96,0,1,1,45,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 23:45,74.5,68,63,75,80,75,29.96,0,0,0,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 23:50,74.5,68,63,75,80,75,29.96,0,0,0,315,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/3/22 23:55,74.5,68,63,75,80,75,29.96,0,0,0,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 00:00,74.5,69,64,75,80,75,29.96,0,0,0,315,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 00:05,74.5,68,63,75,80,75,29.96,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 00:10,74.1,68,62,74,77,74,29.96,0,0,0,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 00:15,74.1,69,62,74,77,74,29.96,0,0,0,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 00:20,73.9,69,62,74,77,74,29.96,0,0,0,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 00:25,73.9,70,63,74,77,74,29.97,0,0,0,315,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 00:30,73.8,70,63,74,77,74,29.97,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 00:35,73.6,70,63,74,77,74,29.97,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 00:40,73.4,71,63,73,78,73,29.97,0,0,0,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 00:45,73.4,71,63,73,78,73,29.97,0,0,0,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 00:50,73,72,63,73,78,73,29.97,0,0,0,338,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 00:55,73,72,63,73,78,73,29.97,0,0,0,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 01:00,72.9,73,64,73,78,73,29.97,0,0,0,68,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 01:05,72.7,73,64,73,78,73,29.97,0,0,0,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 01:10,72.7,75,64,73,78,73,29.97,0,0,0,293,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 01:15,72.5,74,64,73,78,73,29.97,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 01:20,72.3,75,63,72,76,72,29.97,0,0,0,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 01:25,72.1,76,63,72,76,72,29.96,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 01:30,72,75,63,72,76,72,29.96,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 01:35,71.8,76,63,72,76,72,29.96,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 01:40,71.6,77,63,72,76,72,29.96,0,0,0,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 01:45,71.4,78,64,71,76,71,29.96,0,0,0,315,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 01:50,71.2,79,64,71,76,71,29.96,0,0,0,293,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 01:55,71.1,80,65,71,76,71,29.96,0,0,0,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 02:00,71.2,80,65,71,76,71,29.97,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 02:05,71.2,80,65,71,76,71,29.97,0,0,0,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 02:10,71.2,79,64,71,76,71,29.96,0,0,0,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 02:15,71.2,78,64,71,76,71,29.96,0,0,0,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 02:20,71.2,80,65,71,76,71,29.96,0,0,0,68,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 02:25,71.1,80,65,71,76,71,29.96,0,0,0,0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 02:30,71.1,80,65,71,76,71,29.96,0,0,0,45,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 02:35,71.1,81,65,71,77,71,29.95,0,0,0,45,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 02:40,71.2,81,65,71,77,71,29.95,0,0,0,45,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 02:45,71.2,81,65,71,77,71,29.95,0,0,0,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 02:50,71.2,81,65,71,77,71,29.95,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 02:55,71.2,81,65,71,77,71,29.95,0,0,0,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 03:00,71.2,81,65,71,77,71,29.95,0,0,0,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 03:05,71.4,81,65,71,77,71,29.95,0,0,0,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 03:10,71.4,81,65,71,77,71,29.95,0,0,0,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 03:15,71.2,81,65,71,77,71,29.95,0,0,0,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 03:20,71.1,81,65,71,77,71,29.95,0,0,0,338,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 03:25,70.9,82,65,71,77,71,29.95,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 03:30,70.9,83,66,71,77,71,29.95,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 03:35,70.5,82,64,71,74,71,29.94,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 03:40,70.5,82,64,71,74,71,29.94,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 03:45,70.3,83,64,70,74,70,29.94,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 03:50,70.2,83,64,70,74,70,29.94,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 03:55,70.2,84,64,70,74,70,29.94,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 04:00,70,85,65,70,75,70,29.94,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 04:05,69.8,85,65,70,75,70,29.94,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 04:10,69.6,85,65,70,75,70,29.94,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 04:15,69.6,85,65,70,75,70,29.94,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 04:20,69.4,85,65,69,75,69,29.94,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 04:25,69.1,85,65,69,75,69,29.94,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 04:30,68.9,85,65,69,75,69,29.94,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 04:35,68.7,87,63,69,72,69,29.95,0,0,0,248,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 04:40,68.9,87,65,69,75,69,29.95,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 04:45,68.9,88,66,69,75,69,29.95,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 04:50,68.9,88,66,69,75,69,29.96,0,0,0,23,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 04:55,68.9,88,66,69,75,69,29.96,0,0,0,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 05:00,69.1,87,65,69,75,69,29.95,0,0,0,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 05:05,69.1,87,65,69,75,69,29.95,0,0,0,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 05:10,68.9,87,65,69,75,69,29.95,0,0,0,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 05:15,68.9,87,65,69,75,69,29.95,0,0,0,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 05:20,68.9,87,65,69,75,69,29.95,0,0,0,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 05:25,68.7,87,63,69,72,69,29.95,0,0,0,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 05:30,68.7,87,63,69,72,69,29.95,0,0,0,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 05:35,68.7,88,64,69,72,69,29.96,0,0,0,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 05:40,68.7,88,64,69,72,69,29.96,0,0,0,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 05:45,68.5,88,64,69,72,69,29.96,0,0,0,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 05:50,68.7,88,64,69,72,69,29.96,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 05:55,69.1,88,66,69,74,69,29.96,0,1,1,293,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 06:00,69.1,88,66,69,75,69,29.97,0,0,0,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 06:05,69.3,88,66,69,73,69,29.97,0,4,1,68,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 06:10,70,87,65,70,73,70,29.99,0,3,2,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 06:15,70.7,86,67,71,76,71,29.99,0,3,3,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 06:20,71.6,85,66,72,74,72,29.99,0,5,6,315,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 06:25,70.5,87,65,71,69,71,30.02,0.01,11,12,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 06:30,68.2,95,66,68,69,68,30.02,0.09,7,8,338,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 06:35,67.5,97,67,68,70,68,30.01,0.17,7,7,270,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 06:40,67.3,97,67,67,70,67,30.01,0.21,7,6,68,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 06:45,67.3,97,67,67,71,67,30.01,0.22,5,6,270,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 06:50,67.3,98,67,67,73,67,30.01,0.23,2,4,248,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 06:55,67.3,98,67,67,72,67,30.01,0.23,4,5,293,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 07:00,67.3,98,67,67,71,67,30.01,0.23,4,5,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 07:05,67.3,98,67,67,72,67,30.01,0.23,2,4,0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 07:10,67.5,98,67,68,71,68,30.01,0.23,5,6,270,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 07:15,67.5,97,67,68,73,68,30.01,0.23,2,5,68,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 07:20,67.5,97,67,68,71,68,30.01,0.23,4,6,338,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 07:25,67.3,97,67,67,71,67,29.99,0.23,5,6,45,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 07:30,67.1,95,66,67,72,67,29.99,0.23,3,5,45,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 07:35,66.9,95,64,67,68,67,29.97,0.23,6,5,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 07:40,66.9,94,64,67,68,67,29.97,0.23,5,4,270,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 07:45,66.9,94,64,67,68,67,29.97,0.23,5,4,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 07:50,66.9,94,64,67,69,67,29.96,0.23,4,3,315,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 07:55,67.1,94,66,67,71,67,29.96,0.23,4,3,338,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 08:00,67.5,93,65,68,70,68,29.97,0.23,5,4,0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,6/4/22 08:05,67.6,93,65,68,72,68,29.97,0.23,2,2,158,,,,,,,,,
